nance syrup|4|0.002|0|0.028|0.8|0.6|0.3|0|0.035|2.8|0|0|0.4|0|0|0|1.6|0.013|0.6|7.2|0.000|3.227
french dressing reduced fat|37|2.2|0.2|0.072|4.7|4.6|0.2|0|0.072|8.7|0|0|0|0|0.5|0.007|1.8|0.1|1.3|17.1|0.079|9.052
peppercorn dressing|76|8.2|1.4|0.2|0.5|0.3|0|6.6|0.1|4.3|0.091|0.017|0.090|0.089|0.6|0.049|2.9|0.055|0.3|23.6|0.011|11.946
sorghum syrup|61|0|0|0|15.7|15.7|0|0|0.096|4.8|0|0|0|0|0|0|31.5|0.8|21|210|0.046|48.0
ranch dressing fat free|17|0.3|0.007|0.039|3.7|0.7|0.088|1|0.1|9.6|0.078|0|0|0|0.033|0.077|7|0.1|1.1|15.5|0.041|11.204
caesar dressing low calorie|17|0.7|0.1|0.028|2.8|2.4|0.053|0.3|0.2|11|0.087|0|0|0|0.1|0.096|3.6|0.016|0.3|4.4|0.029|7.293
sweet sour dressing|2|0|0|0.082|0.6|0.6|0|0|0.065|15.3|0|0|1.3|0|0.4|0.073|0.6|0.078|0.5|5.3|0.099|2.587
mayonnaise imitation fat free|13|0.4|0.005|0.043|2.5|1.6|0.3|1.4|0.1|12.6|0|0|0|0|0.040|0.023|1|0.008|0.3|7.8|0.037|4.313
sofrito|488|37.5|0|26.4|11.2|0|3.5|0|2.4|122.9|0|0|42|0|0|0|41.2|1.9|51.5|826.1|2.9|163.7
turkey gravy instant|27|1|0.3|0.8|3.9|0.5|0.3|1.6|0.3|0.4|0.035|0.057|0.092|0|0.046|0.060|7.7|0.6|2|20.5|0.032|14.333
teriyaki sauce|16|0.015|0|1.1|2.8|2.5|0.016|0|0.7|12.2|0|0|0|0|0|0|4.5|0.3|11|40.5|0.049|8.733
tomato sauce|59|0.7|0.1|2.9|13|8.7|3.7|0|0.083|223.6|0|0.002|0.2|17.2|0|3.5|0.083|0.3|2.4|66.2|0.090|20.864
barbecue sauce kraft|28|0.053|0.013|0.1|6.5|5.2|0.032|0|0.2|8.7|0|0|0.031|0|0.1|0|7.5|0.1|2.4|39.5|0.006|14.388
cranberry sauce sweetened|418|0.4|0.056|0.6|107.8|105|2.8|0|0.076|168|0|0|5.5|0|2.3|0.075|11.1|0.6|8.3|72|0.1|128.8
coleslaw dressing|62|5.3|0.8|0.1|3.8|3.2|0.024|4.2|0.1|6.4|0.032|0.079|0|0.057|0.5|0.010|2.2|0.010|0.3|1.4|0.062|11.62
onion gravy dry|77|0.7|0.4|2.2|16.2|0|1.4|0.5|1|1|0|0.082|1.7|0|0|0|67.2|0.2|8.2|62.9|0.2|89.6
corn syrup light|62|0.090|0|0|16.9|16.9|0|0|0.065|5|0|0|0|0|0|0|2.9|0|0.2|0.2|0.015|19.806
bacon tomato dressing|49|5.3|0.8|0.3|0.3|0.3|0.040|0.6|0.1|8.8|0.064|0.035|1.3|0|0.6|0.031|0.6|0.057|0.9|16.2|0.045|7.942
pancake syrup|53|0.075|0.025|0|13.9|8.4|0|0|0.064|6|0|0|0|0|0|0|1|0.038|0.4|1.2|0.097|15.031
balsamic vinegar|14|0|0|0.041|2.7|2.4|0|0|0.071|12.2|0|0|0|0|0|0|4.3|0.1|1.9|17.9|0.033|7.129
ranch dressing reduced fat|29|1.9|0.2|0.2|3.2|0.6|0.2|2.4|0.2|9.3|0.022|0|0.051|0|0.2|0.012|6|0.1|0.9|19.8|0.035|11.727
barbecue sauce mcdonalds|46|0.3|0.090|0.4|10.3|9.6|0.4|0|0.3|16.2|0|0|0|0|0.3|0|3.1|0.1|3.6|55.2|0.097|14.6
vinegar oil dressing|72|8|1.5|0|0.4|0.4|0|0|0.076|7.6|0|0|0|0|0.7|0.024|0|0|0|1.3|0|8.4
poppyseed dressing|66|5.5|1|0.2|4|3.9|0.030|2.5|0.1|6.4|0.005|0.038|0.040|0.053|0.4|0.044|9.7|0.048|1.5|10.1|0.091|19.612
honey mustard dressing|70|6.1|0.8|0.1|3.5|2.4|0.057|4.4|0.019|4.9|0.082|0.047|0.006|0.092|0.5|0.085|1.8|0.070|0.8|3|0.044|11.752
french dressing fat free|21|0.024|0.067|0.010|5.1|2.6|0.4|0|0.1|10.4|0|0|0|0|0.032|0.017|0.8|0.081|0.5|13.4|0.010|6.399
vinegar|3|0|0|0|0.089|0.063|0|0|0.024|14.1|0|0|0|0|0|0|0.9|0.002|0.1|0.3|0.028|1.02
spray dressing|13|0.9|0.1|0.070|1.3|1.1|0.075|0|0.012|5.7|0|0|0.055|0|0|0|0.5|0.096|0|0|0|2.931
honey mustard dressing fat free|25|0.2|0.031|0.2|5.8|2.7|0.2|0.2|0.2|8.4|0.010|0|0.3|0|0.1|0.018|3.6|0.053|2|10.4|0.061|10.426
mushroom gravy|119|6.4|1|3|13|0|1|0|1.4|211.8|0|0|0|0|0|0|16.7|1.6|4.8|252.3|1.7|41.7
white sauce|368|26.6|7.1|9.6|22.9|11|0.5|17.5|0.9|187.2|0.3|0.055|2|0.012|0.7|0.034|295|0.8|35|390|1|357.7
marinara pasta sauce|129|3.9|0.4|3.7|19.9|14.5|4.8|5.3|1.1|230.7|0|0|5.3|0|6.3|0.042|71.3|2.1|47.5|842.2|0.5|111.0
tomato sauce with mushrooms|86|0.3|0.027|3.6|20.7|14.1|3.7|0|1.1|215.5|0|0|30.4|0|4.7|0.049|31.9|2.2|46.6|931|0.5|92.8
pork gravy powder|25|0.6|0.3|0.6|4.3|1.7|0.2|0.7|0.4|0.3|0.002|0.063|0.095|0|0.007|0.056|9.3|0.3|2.3|15.7|0.009|15.363
beef gravy|123|5.5|2.7|8.7|11.2|0.5|0.9|7|1.5|203.8|0.079|0.025|0|0|0.013|0.005|14|1.6|4.7|188.7|2.3|41.982
green goddess dressing|64|6.5|0.9|0.3|1.1|1|0.094|6|0.1|6.8|0.052|0.071|0.037|0|0.7|0.061|5.1|0.067|1.1|8.7|0.081|13.2
salsa con queso|358|23.8|6.2|7.9|27.9|4.9|1.8|22.5|2|184.3|0.069|0.041|1|0|4.7|0.090|245|0.4|20|262.5|1|307.813
cocktail sauce|19|0.2|0|0.2|4.2|1.8|0.3|0|0.2|9.9|0.002|0|1.7|0|0.2|0.014|3.9|0.1|2.6|46.4|0.086|10.667
worcestershire sauce|13|0|0|0|3.3|1.7|0|0|0.2|13.4|0.036|0|2.2|0|0.036|0.042|18.2|0.9|2.2|136|0.023|24.673
barbecue sauce|29|0.1|0.009|0.1|6.9|5.7|0.2|0|0.2|9.3|0|0|0.1|0|0.1|0.027|5.6|0.1|2.2|39.4|0.038|13.1
tomato sauce with onions|103|0.5|0.007|3.8|24.4|0|4.4|0|1.3|210.9|0|0|31.1|0|0|0|41.7|2.3|46.6|1011.90|0.6|108.2
brown gravy dry|22|0.6|0.2|0.6|3.6|0|0.1|0.2|0.3|0.3|0.033|0.011|0.048|0|0|0|7.9|0.1|2|15.7|0.013|13.021
blue cheese dressing light|14|0.4|0.1|0.3|2.1|0.6|0|1.6|0.2|12.4|0.081|0.050|0|0|0.1|0.052|10.9|0.042|0.6|8.2|0.073|13.835
spanish tomato sauce|81|0.7|0.007|3.5|17.7|0|3.4|0|1.2|217.4|0|0|21|0|0|0|41.5|8.5|46.4|900.4|0.8|96.3
oyster sauce|9|0.066|0.016|0.2|2|0|0.024|0|0.5|14.4|0|0.050|0.036|0|0|0|5.8|0.069|0.7|9.7|0.022|8.095
cheese sauce|30|2.2|1.2|1.5|0.8|0.033|0.071|5.7|0.002|10|0.003|0.000|0.067|0.023|0.096|0.095|46.7|0.047|2.9|21.3|0.2|51.263
hoisin sauce|35|0.5|0.036|0.5|7.1|4.4|0.4|0.5|0.3|7.1|0|0|0.097|0|0.046|0.031|5.1|0.2|3.8|19|0.022|13.882
pickle relish|20|0.061|0.093|0.097|5.3|4.4|0.2|0|0.1|9.3|0|0|0.2|0|0.026|0.018|0.5|0.1|0.8|3.8|0.005|6.381
tomato sauce with herbs cheese|144|4.7|1.5|5.2|25|0|5.4|7.3|1.3|203.6|0|0|24.4|0|0|0|90.3|2.1|46.4|868.6|0.9|157.1
french dressing|73|7.2|0.9|0.1|2.5|2.6|0|0|0.1|5.8|0|0.015|0.6|0|0.8|0.065|3.8|0.1|0.8|10.7|0.084|14.3
mayonnaise hellmanns|15|1.7|0.9|0.0|0.087|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.737
canadian maple syrup|76|0|0|0|19.1|17|0|0|0.086|9.1|0|0|0|0|0|0|30.8|0.088|5.9|63.7|0.2|49.95
maple syrup|52|0.047|0.036|0.090|13.4|13.6|0|0|0.059|6.5|0|0|0|0|0|0|20.4|0.014|4.2|42.4|0.3|33.895
barbecue sauce bulls eye|27|0.1|0.028|0.1|6.4|5.6|0.2|0|0.2|8.8|0|0|0.094|0|0.1|0|6.9|0.1|2.6|42.1|0.041|13.891
ranch dressing|65|6.7|1|0.2|0.9|0.7|0|3.9|0.1|6.9|0.067|0.050|0.093|0|0.015|0.3|0.024|0.085|0.050|27.9|0.017|8.046
tomato ketchup mp|15|0|4|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2
mayonnaise light|36|3.3|0.5|0.032|1.4|0.5|0|2.4|0.1|9.9|0.003|0.094|0.090|0|0|0.3|0.050|0.039|0.058|2.3|0.061|4.966
mayonnaise dressing|103|11.7|1.6|0|0.066|0.093|0|0|0.081|3.3|0|0|0|0|1.8|0.015|1.1|0.000|0.2|2.1|0.100|12.917
malt syrup|67|0|0|1.3|15|15|0|0|0.050|4.4|0|0|0|0|0|0|12.8|0.2|15.1|67.2|0.048|29.3
gravy dry|86|2|0.7|3.3|14.5|0|0|1|1.4|1|0|0.072|1.8|0|0|0|37.5|0.3|11.3|65.5|0.4|59.4
cranberry orange relish|490|0.3|0.060|0.8|127.1|0|0|0|0.063|146.3|0|0|49.5|0|0|0|30.3|0.6|11|104.5|0|208.6
caesar dressing|80|8.5|1.3|0.3|0.5|0.4|0.036|5.7|0.2|5|0.092|0|0.057|0.097|0.7|0.039|7.1|0.2|0.3|4.3|0.018|16.717
italian dressing|35|3.1|0.4|0.032|1.8|1.6|0|0|0.1|9.3|0.083|0|0.011|0.025|0|0.3|0.059|0.063|0.081|2.2|0.055|5.108
brown gravy instant|25|0.8|0.4|0.6|4|0.6|0.2|0.8|0.3|0.4|0|0.081|0.1|0|0.050|0.026|7.8|0.5|2.1|24.6|0.087|14.0
roquefort cheese dressing|15|1.1|0.4|0.8|0.4|0.4|0|0.2|0.1|11.9|0|0.018|0.069|0|0.092|0.067|13.4|0.069|1.1|0.8|0.090|15.875
blue cheese dressing|71|7.7|1.2|0.2|0.7|0.5|0.045|4.7|0.2|6|0.048|0.049|0.1|0.071|0.6|0.036|5.6|0.058|1.2|13.2|0.055|14.429
duck sauce|80|0.063|0.033|0.1|19.7|9.9|0.2|0|0.1|12.2|0|0|0.3|0|0.047|0.012|3.6|0.1|1.6|28.3|0.100|24.017
au jus|38|0.5|0.2|2.8|5.9|0|0|0|1.1|223|0|0.032|2.4|0|0|0|9.4|1.4|4.7|191.2|2.4|22.4
corn syrup dark|57|0|0|0|15.5|15.5|0|0|0.047|4.4|0|0|0|0|0|0|3.6|0.044|1.6|8.8|0.069|19.122
buttermilk dressing light|30|1.9|0.2|0.2|3.2|0.6|0.2|2.4|0.2|9.3|0.023|0|0.061|0|0.2|0.026|6|0.1|0.9|19.8|0.002|11.699
cider vinegar|3|0|0|0|0.1|0.018|0|0|0.011|14|0|0|0|0|0|0|1|0.052|0.7|10.9|0.059|1.117
tartar sauce|32|2.5|0.5|0.2|2|0.6|0.078|1.1|0.1|10.1|0.056|0|0.3|0|0.3|0.089|3.9|0.047|0.9|10.2|0.098|9.096
pepper hot sauce|1|0.018|0.057|0.024|0.031|0.065|0.071|0|0.1|4.2|0|0|3.5|0|0.061|0.039|0.4|0.035|0.2|6.8|0.055|4.171
tomato chili sauce|6|0.095|0.076|0.2|1.2|0.6|0.4|0|0.083|4.1|0|0|1|0|0.1|0.025|1.2|0.087|0.7|22.2|0.082|4.085
turkey gravy dry|26|0.5|0.1|0.7|4.6|0|0|1|0.3|0.3|0.013|0.045|0.015|0|0|0|10.2|0.2|3.1|30|0.010|16.335
salsa sauce|5|0.039|0.070|0.3|1.2|0.7|0.3|0|0.1|16.1|0|0|0.3|0|0.2|0.067|5.4|0.007|2.7|49.5|0.080|7.524
steak sauce|16|0.004|0|0.2|3.7|1.7|0.3|0|0.3|12.1|0|0|1.2|0|0.2|0.015|3.2|0.2|2.9|53|0.020|8.815
molasses|58|0.068|0.052|0|14.9|14.9|0|0|0.007|4.4|0|0|0|0|0|0|41|0.9|48.4|292.8|0.080|56.848
italian dressing fat free|7|0.1|0.099|0.1|1.2|1.2|0.077|0.3|0.2|12|0|0.070|0.026|0|0.1|0.042|4.2|0.036|0.7|14.3|0.059|5.71
plum sauce|35|0.2|0.094|0.2|8.1|0|0.1|0|0.1|10.2|0|0|0.021|0|0|0|2.3|0.3|2.3|49.2|0.029|11.246
chow mein stir fry master foods|26|0.2|5.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2
beef gravy instant|25|0.6|0.3|0.7|4.1|1.6|0.3|0.7|0.3|0.3|0.100|0.009|0.010|0|0.002|0.021|9.4|0.4|2.7|30.2|0.082|15.598
horseradish|2|0.085|0.007|0.003|0.6|0.4|0.2|0|0.039|4.3|0|0.052|0.081|1.2|0|0.012|0.027|0.052|0.040|1.6|0.016|1.133
grenadine|54|0|0|0|13.4|9.3|0|0|0.038|6.5|0|0|0|0|0|0|1.2|0.011|0.8|5.6|0.066|14.63
tabasco sauce|1|0.002|0.051|0.045|0.006|0.067|0.013|0|0.075|4.5|0|0|0.2|0|0.014|0.031|0.6|0.019|0.6|6|0.089|1.054
sweet sour sauce|26|0.084|0|0.020|6.7|3.3|0.065|0|0.024|10.5|0|0|1.5|0|0.100|0.002|1.8|0.021|1.4|17.3|0.072|10.183
salsa verde|6|0.1|0|0.2|1|0.5|0.3|0|0.034|13.4|0|0|1.8|0|0.097|0.003|1.4|0.079|2.9|38.9|0.067|4.826
miso|40|1.2|0.2|2.6|5.1|1.2|1.1|0|0.7|8.6|0|0.063|0.040|0|0|0.065|0.094|0.046|0.5|31.8|0.092|10.193
sprouted soybean cooked|76|4.2|0.6|8|6.1|0.4|0.8|0|0.2|74.7|0|0|7.8|0|0.2|0.024|55.5|1.2|56.4|333.7|1|83.6
soy flour roasted|375|18.6|2.7|29.6|28.6|6.5|8.2|0|0.083|3.2|0|0|0|0|1.7|0.087|159.8|4.9|313.7|1734.90|3|249.7
soy flour low fat|330|7.8|1.1|40|30.7|9.3|14.1|0|0.085|4.1|0|0|0|0|0.5|0.023|250.8|7.2|250.8|1839.20|3.6|350.6
green soybean cooked|127|5.8|0.7|11.1|9.9|0|3.8|0|0.2|61.7|0|0.010|0.007|15.3|0|0|0|0.1|2.3|142.2|0.000|30.78
azumaya tofu vitasoy|316|16.6|2|32.8|9.1|1.6|2.4|0|0.030|331.8|0|0|0|0|0|0|711|5.1|0|0|0|777.0
soy proteins isolate|96|1|0.1|22.8|2.1|0|1.6|0|0.3|1.4|0|0|0|0|0|0|50.4|4.1|11|22.9|1.1|82.0
tofu yogurt|246|4.7|0.7|9.2|41.8|3.2|0.5|0|0.030|203.1|0|0.004|0.048|6.6|0|0.8|0.013|0.2|2.8|99.6|0.068|56.57
bacon meatless|446|42.5|6.7|15.4|9.1|0|3.7|0|2.1|70.5|0|0|0|0|9.9|0|33.1|3.5|27.4|244.8|0.6|107.3
meatless chicken fried|304|16.6|1.5|27.7|11.1|0|5.6|0|0.5|73.4|0|0.038|0|0|2.5|0|54.6|5|15.6|390|0.8|120.6
soymilk|109|4.8|0.5|7.1|8.4|6.1|1|0|0.1|221.1|0|0.007|0.6|17.5|0.069|6.1|0|0.3|1.2|0|0.099|22.2
soy vermicelli|463|0.1|0.092|0.1|115.2|24.4|5.5|0|0.032|16.7|0|0|0|0|0.7|0.019|77|2.5|2.8|4.2|5.9|200.4
tofu fried|35|2.6|0.4|2.4|1.2|0.4|0.5|0|0.021|6.6|0|0.036|0.094|0|0|0.011|0.099|0.051|0.6|37.3|0.038|6.832
tempeh|320|17.9|3.7|30.8|15.6|0|0|0|0.068|99|0|0.096|0|0|0|0|184.3|4.5|134.5|683.9|1.9|253.1
koyadofu|81|5.2|0.7|8.9|1.7|0|1.2|0|0.081|1|0|0.078|0.029|0.1|0|0|0|0.2|1.7|82.1|0.040|17.237
meatless meatloaf|110|5|0.8|11.8|4.5|0.7|2.6|0|0.3|32.5|0|0.062|0|0|1|0|16.2|1.2|10.1|100.8|1|41.3
soya vanille joghurt alpro|21|0.6|0.1|0.3|1|0.090|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.9
soybean curd cheese|340|18.2|2.6|28.1|15.5|3.6|0|0|0.094|159.5|0|0|0|0|1.4|0.011|423|12.6|513|447.8|3.9|497.4
soy sauce|8|0.054|0.025|1.3|0.8|0.097|0.1|0|0.9|11.4|0|0.040|0.010|0|0|0|0|0.031|0.2|26.6|0.087|2.293
soybean dry roasted|419|20.1|2.9|36.8|30.4|0|7.5|0|0.077|0.7|0|0|4.3|0|0|0.076|130.2|3.7|212|1268.50|4.4|233.0
soybean oil|120|13.6|2.1|0|0|0|0|0|0|0|0|0|0|0|1.1|0.064|0|0.048|0|0|0.095|13.67
meatless chicken|376|21.4|3.1|39.7|6.1|0|6|0|1.2|98.9|0|0.068|0|0|4.5|0|58.8|5.5|28.6|90.7|1.2|137.5
soybean cooked|296|15.4|2.2|28.6|17.1|5.2|10.3|0|0.075|107.6|0|0.022|0.4|2.9|0|0.6|0.099|0.7|8.8|421.4|0.064|72.517
soymilk nonfat|68|0.046|0|6|10.1|8.9|0.5|0|0.1|225.2|0.1|0.063|0|0.071|0.2|0.063|281.9|0.9|24.3|255.2|0.2|299.508
soy flour|23|1.1|0.2|1.8|1.8|0.4|0.5|0|0.023|0.3|0|0.058|0.009|0|0|0.1|0.061|0.2|0.3|25.7|0.086|5.488
soybean lecithin oil|104|13.6|2|0|0|0|0|0|0|0|0|0|0|0|1.1|0.015|0|0|0|0|0|13.6
tofu raw|188|11.9|1.7|20|4.7|0|0.7|0|0.060|209.7|0|0|0.2|0|0|0|868|13.3|74.4|300.1|2|918.8
soy chips|109|2.1|0.3|7.5|15|0.5|1|0|0.2|2.4|0|0|0|0|0.3|0.048|48.4|1.5|48.1|2|0.4|75.5
green soybean raw|376|17.4|2|33.2|28.3|0|10.8|0|0.017|172.8|0|0|74.2|0|0|0|504.3|9.1|166.4|1587.20|2.5|677.3
soy proteins concentrate|93|0.1|0.040|18|7.2|0|1.6|0|0.3|1.6|0|0|0|0|0|0|102.7|3.1|39.6|127.4|1.2|132.7
soybean margarine|34|3.8|0.8|0.052|0.043|0|0|0|0.005|0.7|0.067|0.049|0.077|0|0.1|0|1.4|0|0.1|2|0|5.309
chocolate soymilk nonfat|107|0.046|0|6|20.7|8.9|0.5|0|0.1|214.8|0.1|0.005|0|0.062|0.3|0.021|281.9|0.9|24.3|255.2|0.2|310.107
okara|93|2.1|0.2|3.9|15.3|0|0|0|0.070|99.6|0|0.017|0.1|0|0|0|0|0.2|1.6|73.2|0.048|21.6
meatless meatballs|284|13|2.1|30.2|11.5|1.8|6.6|0|0.8|83.5|0|0.073|0|0|2.5|0|36|3.1|25.9|259.2|2.6|100.4
vanilla soymilk|131|4.3|0.5|7.9|15.3|9.7|1.5|0|0.1|214|0|0|0|0|0.3|0.042|60.8|1.6|60.8|286.7|0.3|91.4
soy meal raw|414|2.9|0.3|54.8|49|0|0|0|0.017|8.5|0|0|0|0|0|0|297.7|16.7|373.3|3037.80|6.2|421.1
soymilk low fat|104|1.5|0|4|17.5|8.5|1.9|0|0.040|218.4|0|0|0|0.032|0|0|199.3|1.1|0|155.5|0|225.3
sprouted soybean raw|85|4.7|0.7|9.2|6.7|0|0.8|0|0.005|48.3|0|0.1|0.1|10.7|0|0|0|0.3|1.5|114.8|0.045|21.8
soybean raw|830|37.1|5.4|67.9|56.1|13.6|17.3|0|0.023|15.9|0|0|11.2|0|1.6|0.099|515.2|29.2|520.8|3342.40|9.1|734.0
tempeh cooked|55|3.2|1|5.1|2.6|0|0|0|0.084|16.9|0|0.070|0|0|0|0|27.2|0.6|21.8|113.5|0.4|38.7
vanilla soymilk light|83|2.1|0.2|6.4|9.4|1|1.5|0|0.2|223.6|0|0.090|0|0.025|0|0|298.9|1.1|31.6|284.3|0.2|319.4
chocolate soymilk|153|3.7|0.6|5.5|24.2|19.1|1|0|0.1|208|0|0.079|0.2|4.1|0.026|0.3|0.074|0.5|1.2|123.9|0.023|35.156
soy oil|120|13.6|3.4|0|0|0|0|0|0|0|0|0|0|0|1.1|0.076|0|0|0|0|0|13.6
natto|169|8.8|1.3|14.2|11.5|3.9|4.3|0|0.026|44|0|0.089|0.1|10.4|0|0.009|0.085|0.5|6.9|139.2|0.033|39.429
chrysanthemum raw|12|0.3|0|1.7|1.5|0|1.5|0|0.012|46.6|0|0.084|0.061|0.7|0|0|0.2|0.044|1.2|27.5|0|5.285
gourd cooked|100|0.6|0.035|1.2|25.5|9.2|5.2|0|0.065|150|0|0.036|0.2|10.1|0|0.4|0.030|0.2|0.6|55.2|0.021|32.903
cauliflower raw|3|0.081|0.094|0.2|0.6|0.2|0.3|0|0.042|12|0|0.012|0.019|6.3|0|0.055|0.033|0.010|0.077|5.7|0.050|1.337
red cabbage raw|53|0.3|0.002|2.4|12.5|6.5|3.6|0|0.079|153.7|0|0|96.9|0|0.2|0.082|76.5|1.4|27.2|413.1|0.4|193.6
broccoli raab raw|9|0.2|0.047|1.3|1.1|0.2|1.1|0|0.040|37|0|0.039|0.064|8.1|0|0.6|0.074|0.022|0.9|29.2|0.072|3.861
napa cabbage cooked|13|0.2|0|1.2|2.4|0|0|0|0.012|105|0|0|3.5|0|0|0|31.6|0.8|8.7|94.8|0.2|39.7
kelp|2|0.067|0.037|0.070|0.5|0.069|0.018|0|0.019|4.1|0|0|0.2|0|0.040|0.015|8.4|0.1|6.1|4.5|0.038|9.303
shallots raw|18|0.061|0.041|0.6|4.2|2|0.8|0|0.044|20|0|0.083|0.016|2|0|0.025|0.007|0.004|0.3|15|0.091|5.833
bamboo shoots raw|49|0.5|0.1|4.7|9.4|5.4|4|0|0.067|163.8|0|0.087|0.4|7.2|0|1.8|0|0.3|0.9|106.2|0.001|19.3
jute cooked|32|0.2|0.004|3.2|6.3|0.9|1.7|0|0.043|75.8|0|0|28.7|0|0.083|0.059|183.6|2.7|53.9|478.5|0.7|226.4
red lettuce|4|0.080|0.036|0.4|0.6|0.1|0.3|0|0.057|26.8|0|0.007|0.026|1|0|0.067|0.021|0.093|0.3|7.8|0.044|1.595
broccoli cooked|98|1.1|0.2|6.7|20.1|3.9|9.2|0|0.1|249.9|0|0.3|0.6|181.7|0|4.1|0.4|0.2|1.9|187.6|0.008|38.3
romanesco raw|20|0.2|0.038|1.9|3.9|1.9|2|0|0.025|57.5|0|0|56.4|0|0.095|0.085|21.1|0.5|12.8|192|0.4|86.0
eggplant raw|115|0.8|0.2|4.5|26.9|16.2|13.7|0|0.028|422.7|0|0|10.1|0|1.4|0.052|41.2|1.1|64.1|1048.80|0.7|98.3
leeks raw|54|0.3|0.049|1.3|12.6|3.5|1.6|0|0.003|73.9|0|0.087|0.2|10.7|0|0.8|0.011|0.1|1.9|31.2|0.030|16.132
lemongrass citronella|5|0.076|0.067|0.038|1.2|0|0|0|0.024|3.4|0|0|0.1|0|0|0|3.1|0.4|2.9|34.7|0.1|4.937
pumpkin cooked|49|0.2|0.019|1.8|12|5.1|2.7|0|0.006|229.5|0|0.057|0.1|11.5|0|2|0.098|0.2|1.4|73.5|0.054|17.005
celery cooked|7|0.098|0.064|0.3|1.5|0.9|0.6|0|0.093|35.3|0|0|2.3|0|0.1|0.061|15.8|0.2|4.5|106.5|0.098|20.767
serrano pepper|2|0.075|0.072|0.1|0.4|0.2|0.2|0|0.067|5.5|0|0.015|0.099|2.7|0|0.088|0.021|0.063|0.083|2.4|0.047|0.902
nopales raw|14|0.063|0.018|1.1|2.9|1|1.9|0|0.076|80.9|0|0|8|0|0|0.039|141|0.5|44.7|221|0.2|155.484
sweet potato leaves cooked|22|0.2|0.099|1.4|4.7|3.5|1.2|0|0.2|57.1|0|0|1|0|0.6|0.012|21.1|0.4|30.7|199.7|0.2|30.0
eggplant cooked|33|0.2|0.049|0.8|8.1|3.2|2.5|0|0.2|88.8|0|0|1.3|0|0.4|0.021|5.9|0.2|10.9|121.8|0.1|19.0
asparagus cooked|3|0.074|0.004|0.4|0.6|0.2|0.3|0|0.000|13.9|0|0.036|0.022|1.2|0|0.2|0.099|0.031|0.1|8.1|0.049|1.458
rutabaga cooked|72|0.4|0.007|2.2|16.4|9.5|4.3|0|0.049|219.7|0|0|45.1|0|0.6|0.030|43.2|0.4|24|518.4|0.3|112.0
parsnips raw|128|0.5|0.100|2|30.6|8.2|8.3|0|0.068|135.2|0|0.1|0.2|28.9|0|2.5|0.055|0.2|1|120.7|0.094|41.83
sour pickles|17|0.3|0.079|0.5|3.5|1.6|1.9|0|1.9|145.8|0|0|1.6|0|0.1|0.038|0|0.6|6.2|35.7|0.079|8.4
turnip greens cooked|29|0.3|0.091|1.6|6.3|0.8|5|0|0.4|134.2|0|0|39.5|0|2.7|0.5|197.3|1.2|31.7|292.3|0.2|251.2
jerusalem artichokes|110|0.047|0|3|26.2|14.4|2.4|0|0.011|117|0|0|6|0|0.3|0.014|21|5.1|25.5|643.5|0.2|63.742
collard raw|12|0.2|0.026|1.1|2|0.2|1.4|0|0.014|32.3|0|0.033|0.003|12.7|0|0.8|0.2|0.004|0.2|9|0.041|5.001
chrysanthemum cooked|20|0.036|0|1.6|4.3|2|2.3|0|0.042|92.5|0|0.092|0.1|23.9|0|2.5|0.1|0.1|3.7|43|0.001|8.597
oriental radish dried|314|0.8|0.3|9.2|73.5|43.3|27.7|0|0.3|22.8|0|0|0|0|0.008|0.031|729.6|7.8|197.2|4053.00|2.5|848.6
tomatillos|42|1.3|0.2|1.3|7.7|5.2|2.5|0|0.019|121|0|0|15.4|0|0.5|0.033|9.2|0.8|26.4|353.8|0.3|38.2
taro shoots raw|9|0.069|0.016|0.8|2|0|0|0|0.056|82.4|0|0|18.1|0|0|0|10.3|0.5|6.9|285.5|0.4|31.723
acorn squash raw|172|0.4|0.091|3.4|44.9|0|6.5|0|0.017|378.3|0|0|47.4|0|0|0|142.2|3|137.9|1495.60|0.6|247.8
leeks dried|10|0.026|0.080|0.5|2.4|0|0.3|0|0.077|0.018|0|0|3.8|0|0|0|11.5|0.2|5.2|76.8|0.096|18.709
cabbage raw|70|0.3|0.054|3.6|16.2|9|7|0|0.006|258.1|0|0.1|0.3|102.5|0|0.4|0.2|0.083|1.3|72.8|0.057|27.635
sweet red peppers cooked|19|0.1|0.012|0.7|4.5|3.2|0.9|0|0.2|67.1|0|0|124.8|0|1.2|0.016|6.6|0.3|7.3|121.2|0.055|137.9
sweet red peppers raw|46|0.4|0.088|1.5|9|6.3|3.1|0|0.092|137.4|0|0|190.3|0|2.4|0.095|10.4|0.6|17.9|314.4|0.4|215.3
cucumber peeled|16|0.2|0.1|0.8|2.9|1.8|0.9|0|0.098|128.7|0|0.066|0.082|4.3|0|0.006|0.052|0.018|0.3|27.9|0.027|4.903
